Country,Project,Expedition,Location,Date,SiteID,First Observer.x,Second Observer.x,meta_to_deployment_id,First Observer.y,Second Observer.y,Site,Transect,Depth Start,Depth End,Time Start,Time End,Latitude,Longitude,Photos,Logger,Description,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,A1_height,A1_width,A1_length,A2_height,A2_width,A2_length,A3_height,A3_width,A3_length,K1_height,K1_width,K1_length,K2_height,K2_width,K2_length,K3_height,K3_width,K3_length,Notes,Letter,Observer,Species,Amount,Length,Object,Confidence,Artificial_No,Dolphin crossing!
Israel,FunDiversity,Eilat Transects October 2020,IUI,2020-10-15 00:00:00,2,Shahar Chaikin,Hava Wandel,Shahar Chaikin and Hava Wandel - 2,Shahar Chaikin,Hava Wandel,2,A,,,9:35,9:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no time for logger or photos,C,first,Eviota sebreei,4,1,N,1,,
Israel,FunDiversity,Eilat Transects October 2020,IUI,2020-10-15 00:00:00,2,Shahar Chaikin,Hava Wandel,Shahar Chaikin and Hava Wandel - 2,Shahar Chaikin,Hava Wandel,2,A,,,9:35,9:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no time for logger or photos,C,first,Eviota sebreei,3,1,N,1,,
Israel,FunDiversity,Eilat Transects October 2020,IUI,2020-10-15 00:00:00,2,Shahar Chaikin,Hava Wandel,Shahar Chaikin and Hava Wandel - 2,Shahar Chaikin,Hava Wandel,2,A,,,9:35,9:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no time for logger or photos,C,first,Pseudochromis springeri,2,4,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,IUI,2020-10-15 00:00:00,2,Shahar Chaikin,Hava Wandel,Shahar Chaikin and Hava Wandel - 2,Shahar Chaikin,Hava Wandel,2,A,,,9:35,9:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no time for logger or photos,C,first,Pseudochromis springeri,1,5,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,IUI,2020-10-15 00:00:00,2,Shahar Chaikin,Hava Wandel,Shahar Chaikin and Hava Wandel - 2,Shahar Chaikin,Hava Wandel,2,A,,,9:35,9:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no time for logger or photos,C,first,Pseudochromis fridmani,3,3,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,IUI,2020-10-15 00:00:00,2,Shahar Chaikin,Hava Wandel,Shahar Chaikin and Hava Wandel - 2,Shahar Chaikin,Hava Wandel,2,A,,,9:35,9:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no time for logger or photos,C,first,Pseudochromis fridmani,1,3,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,IUI,2020-10-15 00:00:00,2,Shahar Chaikin,Hava Wandel,Shahar Chaikin and Hava Wandel - 2,Shahar Chaikin,Hava Wandel,2,A,,,9:35,9:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no time for logger or photos,C,first,Pseudochromis fridmani,5,2,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,IUI,2020-10-15 00:00:00,2,Shahar Chaikin,Hava Wandel,Shahar Chaikin and Hava Wandel - 2,Shahar Chaikin,Hava Wandel,2,A,,,9:35,9:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no time for logger or photos,C,first,Pseudochromis fridmani,3,3,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,IUI,2020-10-15 00:00:00,2,Shahar Chaikin,Hava Wandel,Shahar Chaikin and Hava Wandel - 2,Shahar Chaikin,Hava Wandel,2,A,,,9:35,9:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no time for logger or photos,C,first,Pomacentrus trichrourus,10,3,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,IUI,2020-10-15 00:00:00,2,Shahar Chaikin,Hava Wandel,Shahar Chaikin and Hava Wandel - 2,Shahar Chaikin,Hava Wandel,2,A,,,9:35,9:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no time for logger or photos,C,first,Pomacentrus trichrourus,1,9,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,IUI,2020-10-15 00:00:00,2,Shahar Chaikin,Hava Wandel,Shahar Chaikin and Hava Wandel - 2,Shahar Chaikin,Hava Wandel,2,A,,,9:35,9:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no time for logger or photos,C,first,Pomacentrus trichrourus,2,8,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,IUI,2020-10-15 00:00:00,2,Shahar Chaikin,Hava Wandel,Shahar Chaikin and Hava Wandel - 2,Shahar Chaikin,Hava Wandel,2,A,,,9:35,9:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no time for logger or photos,C,first,Amblygobius hectori,1,4,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,IUI,2020-10-15 00:00:00,2,Shahar Chaikin,Hava Wandel,Shahar Chaikin and Hava Wandel - 2,Shahar Chaikin,Hava Wandel,2,A,,,9:35,9:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no time for logger or photos,C,first,Amblygobius hectori,1,3,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,IUI,2020-10-15 00:00:00,2,Shahar Chaikin,Hava Wandel,Shahar Chaikin and Hava Wandel - 2,Shahar Chaikin,Hava Wandel,2,A,,,9:35,9:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no time for logger or photos,C,first,Cheilodipterus macrodon,8,3,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,IUI,2020-10-15 00:00:00,2,Shahar Chaikin,Hava Wandel,Shahar Chaikin and Hava Wandel - 2,Shahar Chaikin,Hava Wandel,2,A,,,9:35,9:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no time for logger or photos,C,first,Amblyglyphidodon flavilatus,5,6,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,A,16,13,13:00,13:10,29.498156,34.913821,yes,yes,sandy slope,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Paracheilinus octotaenia,9,2,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,A,16,13,13:00,13:10,29.498156,34.913821,yes,yes,sandy slope,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Sufflamen albicaudatus,1,16,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,A,16,13,13:00,13:10,29.498156,34.913821,yes,yes,sandy slope,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Arothron hispidus,1,17,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,A,,,13:10,13:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,first,Gnatholepis anjerensis,1,3,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,A,,,13:10,13:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,first,Gnatholepis anjerensis,9,2,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,A,,,13:10,13:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,first,Gnatholepis anjerensis,2,1,N,1,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,A,,,13:10,13:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,first,Synodus variegatus,1,6,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,A,,,13:10,13:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,first,Eviota prasites,5,1,N,1,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,A,,,13:10,13:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,first,Eviota prasina,3,1,N,1,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,A,,,13:10,13:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,first,Dascyllus trimaculatus,1,2,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,A,,,13:10,13:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,first,Dascyllus aruanus,1,2,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,A,,,13:10,13:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,second,Abudefduf sexfasciatus,0,0,,,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,B,16.5,17,13:15,13:25,29.498156,34.913821,yes,yes,sandy slope with one lively medium knoll,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Iniistius pavo,1,25,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,B,16.5,17,13:15,13:25,29.498156,34.913821,yes,yes,sandy slope with one lively medium knoll,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Parupeneus macronema,1,25,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,B,16.5,17,13:15,13:25,29.498156,34.913821,yes,yes,sandy slope with one lively medium knoll,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Parupeneus macronema,1,22,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,B,16.5,17,13:15,13:25,29.498156,34.913821,yes,yes,sandy slope with one lively medium knoll,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Parupeneus macronema,10,6,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,B,16.5,17,13:15,13:25,29.498156,34.913821,yes,yes,sandy slope with one lively medium knoll,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Parupeneus forsskali,8,25,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,B,16.5,17,13:15,13:25,29.498156,34.913821,yes,yes,sandy slope with one lively medium knoll,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Parupeneus forsskali,15,6,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,B,16.5,17,13:15,13:25,29.498156,34.913821,yes,yes,sandy slope with one lively medium knoll,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Variola louti,1,30,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,B,16.5,17,13:15,13:25,29.498156,34.913821,yes,yes,sandy slope with one lively medium knoll,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Hipposcarus harid,1,50,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,B,16.5,17,13:15,13:25,29.498156,34.913821,yes,yes,sandy slope with one lively medium knoll,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Sufflamen albicaudatus,3,25,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,B,16.5,17,13:15,13:25,29.498156,34.913821,yes,yes,sandy slope with one lively medium knoll,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Sufflamen albicaudatus,1,20,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,B,16.5,17,13:15,13:25,29.498156,34.913821,yes,yes,sandy slope with one lively medium knoll,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Sufflamen albicaudatus,1,22,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,B,16.5,17,13:15,13:25,29.498156,34.913821,yes,yes,sandy slope with one lively medium knoll,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Pseudanthias squamipinnis,300,7,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,B,16.5,17,13:15,13:25,29.498156,34.913821,yes,yes,sandy slope with one lively medium knoll,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Pseudanthias taeniatus,80,8,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,B,16.5,17,13:15,13:25,29.498156,34.913821,yes,yes,sandy slope with one lively medium knoll,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Cephalopholis miniata,1,20,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,B,16.5,17,13:15,13:25,29.498156,34.913821,yes,yes,sandy slope with one lively medium knoll,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Cyclichthys spilostylus,1,30,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,B,16.5,17,13:15,13:25,29.498156,34.913821,yes,yes,sandy slope with one lively medium knoll,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Coris caudimacula,1,14,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,B,16.5,17,13:15,13:25,29.498156,34.913821,yes,yes,sandy slope with one lively medium knoll,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Pseudocheilinus hexataenia,1,5,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,B,16.5,17,13:15,13:25,29.498156,34.913821,yes,yes,sandy slope with one lively medium knoll,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Paracheilinus octotaenia,30,2,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,B,16.5,17,13:15,13:25,29.498156,34.913821,yes,yes,sandy slope with one lively medium knoll,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,first,Calotomus viridescens,1,8,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,B,16.5,17,13:15,13:25,29.498156,34.913821,yes,yes,sandy slope with one lively medium knoll,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,T,second,Amblyglyphidodon flavilatus,0,0,,,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,B,,,13:25,13:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,first,Fusigobius longispinus,1,2,N,1,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,B,,,13:25,13:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,first,Fusigobius longispinus,1,3,N,1,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,B,,,13:25,13:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,first,Gnatholepis anjerensis,32,3,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,B,,,13:25,13:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,first,Gnatholepis anjerensis,1,4,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,B,,,13:25,13:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,first,Apogon cyanosoma,10,4,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,B,,,13:25,13:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,first,Apogon cyanosoma,2,6,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,B,,,13:25,13:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,first,Apogon cyanosoma,3,7,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,B,,,13:25,13:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,first,Dascyllus marginatus,1,2,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,B,,,13:25,13:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,first,Pomacentrus trichrourus,1,2,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,B,,,13:25,13:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,first,Synodus variegatus,3,5,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,B,,,13:25,13:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,first,Amblyglyphidodon leucogaster,2,2,N,0,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,B,,,13:25,13:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,first,Eviota prasina,1,1,N,1,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,B,,,13:25,13:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,first,Pardachirus marmoratus,1,4,N,1,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,B,,,13:25,13:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,first,Cryptocentrus lutheri,1,6,N,1,,
Israel,FunDiversity,Eilat Transects October 2020,Migdalor,2020-10-15 00:00:00,1,Tal Gavriely,Liraz Levi,Tal Gavriely and Liraz Levi - 1,Tal Gavriely,Liraz Levi,1,B,,,13:25,13:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,second,Chromis viridis,0,0,,,,
Israel,FunDiversity,Eilat Transects October 2020,Caves,2020-10-15 00:00:00,1,Shevy Rothman,Hava Wandel,Shevy Rothman and Hava Wandel - 1,Shevy Rothman,Hava Wandel,1,A,20,22,12:23,12:40,29.497676,34.914081,yes,yes,,SG,SG,C,C,C,SG,SG,SG,C,C,SG,SG,SG,SG,SG,SG,SG,SG,SG,SG,C,C,SG,SG,SG,,,,,,,,,,,,,,,,,,,,T,first,Cephalopholis hemistiktos,1,12,,0,,
Israel,FunDiversity,Eilat Transects October 2020,Caves,2020-10-15 00:00:00,1,Shevy Rothman,Hava Wandel,Shevy Rothman and Hava Wandel - 1,Shevy Rothman,Hava Wandel,1,A,20,22,12:23,12:40,29.497676,34.914081,yes,yes,,SG,SG,C,C,C,SG,SG,SG,C,C,SG,SG,SG,SG,SG,SG,SG,SG,SG,SG,C,C,SG,SG,SG,,,,,,,,,,,,,,,,,,,,T,first,Cephalopholis hemistiktos,1,10,,0,,
Israel,FunDiversity,Eilat Transects October 2020,Caves,2020-10-15 00:00:00,1,Shevy Rothman,Hava Wandel,Shevy Rothman and Hava Wandel - 1,Shevy Rothman,Hava Wandel,1,A,20,22,12:23,12:40,29.497676,34.914081,yes,yes,,SG,SG,C,C,C,SG,SG,SG,C,C,SG,SG,SG,SG,SG,SG,SG,SG,SG,SG,C,C,SG,SG,SG,,,,,,,,,,,,,,,,,,,,T,first,Sufflamen albicaudatus,1,16,,0,,
